positive,negative,sentiment
-131.31666282822826,-120.24368923480942,0.0
-35.93090314886224,-25.144772771216058,0.0
-20.733820914116876,-13.45749435458502,0.0
-70.58189338139654,-60.44141961651501,0.0
-42.02504093065133,-30.42215953728628,0.0
-104.17923550937043,-91.9812929515852,0.0
-16.623963292656075,-9.17877311468246,0.0
-36.63554240231851,-28.75506321503404,0.0
-46.201273099789134,-36.10974820884488,0.0
-36.86521238623908,-32.020051814565235,0.0
-83.43250967746793,-68.95329648035066,0.0
-94.64049056027868,-86.19561135159412,0.0
-17.892474618119582,-9.7467571522884,0.0
-33.954839961636246,-24.008181234482734,0.0
-99.07216545273596,-87.20122619760282,0.0
-67.63507385357995,-57.93499255999564,0.0
-28.871684471029575,-21.181351638185877,0.0
-104.78319503351815,-96.92734255849936,0.0
-24.712801387669902,-15.330107471853214,0.0
-52.35258776451475,-45.12944920010688,0.0
-82.99231376147934,-68.25313054156679,0.0
-66.49516771157609,-51.37147918033795,0.0
-29.368670942021737,-20.478381051150027,0.0
-98.6189433648486,-88.28290000740708,0.0
-61.13263617566341,-50.23514972897716,0.0
-77.98133664546896,-66.90068073745158,0.0
-84.00131389145777,-74.86449909694578,0.0
-76.18874388556986,-63.79676552167566,0.0
-108.84755526667908,-100.55188284546131,0.0
-44.59955973912902,-32.143188515128834,0.0
-111.46886189706416,-99.67030127995915,0.0
-85.9171280777285,-74.463813687891,0.0
-48.08649829702288,-39.9623299332167,0.0
-36.19041434434733,-27.180043094582757,0.0
-17.787114102461757,-10.382745919008396,0.0
-18.991086906787693,-10.382745919008396,0.0
-61.953270285642525,-55.779211816863274,0.0
-56.39789657545952,-41.960964981294595,0.0
-81.18681717508798,-70.40695079354606,0.0
-60.80396905183574,-49.26681709967654,0.0
-138.2924265558265,-122.54753458613536,0.0
-49.65453084704532,-39.77040828298829,0.0
-17.19932743755964,-7.099331573002623,0.0
-23.488107260530715,-15.371209147538767,0.0
-40.42792350260527,-30.07154243074109,0.0
-59.598580932815025,-51.89645473108518,0.0
-94.85454573136987,-83.99449223225992,0.0
-30.664076449405577,-21.716211289557148,0.0
-101.80427474826405,-89.90056741471379,0.0
-34.5940241473057,-26.56831130550832,0.0
-36.62405032942219,-26.348745575541994,0.0
-9.698276007447928,-2.186829885275297,0.0
-20.0896991954558,-11.886823315784671,0.0
-105.46758649985304,-92.11057853044223,0.0
-83.25718115616495,-68.60753797323946,0.0
-107.73359376577062,-94.61638483201604,0.0
-46.283500009277525,-36.10117825816181,0.0
-27.59075062556751,-18.473301437083666,0.0
-69.48311086547463,-57.507236808272125,0.0
-70.22374794783588,-56.92012766198518,0.0
-25.575847605025245,-16.02133894301502,0.0
-74.00335567224903,-60.307949543368714,0.0
-73.91307696243763,-64.12165695228674,0.0
-25.025801268105972,-14.644177065458404,0.0
-50.55209975460549,-41.17853230020317,0.0
-23.353428684116274,-16.035797026190252,0.0
-52.319300370205546,-39.41708112207882,0.0
-36.94071993874722,-26.66921747081677,0.0
-20.0896991954558,-10.78821102711656,0.0
-34.34312673320932,-28.242703712463694,0.0
-18.991086906787693,-10.50052895466478,0.0
-177.91692100120608,-158.04390468460883,0.0
-44.11798429176504,-32.8540236773081,0.0
-99.18153142078098,-89.20479339135343,0.0
-56.753933987138744,-46.84553996248739,0.0
-70.25505566626713,-58.88271307155526,0.0
-20.0896991954558,-11.886823315784671,0.0
-39.27642532771271,-30.07654496977413,0.0
-50.5091917623093,-43.9216050832146,0.0
-38.12248534062881,-27.885643437559562,0.0
-33.4749840359475,-23.680174185413573,0.0
-106.96575030812636,-100.88591270949942,0.0
-24.079205186736488,-16.016565664262362,0.0
-26.817560737334027,-17.397162004267617,0.0
-78.6230173864587,-66.6870798946199,0.0
-38.30759621401001,-29.009542891793657,0.0
-124.43510837718769,-108.92165553209236,0.0
-44.06056323839633,-36.71013748829672,0.0
-83.63348362185147,-71.77648918332041,0.0
-70.15668721679697,-60.76972143856776,0.0
-135.00606380540228,-126.74097931561268,0.0
-44.19920973168762,-33.63869881836899,0.0
-44.10791790123071,-36.25116708583149,0.0
-15.578839688938952,-7.80928587187895,0.0
-26.743452765180308,-15.494376281846058,0.0
-88.63867105080739,-50.076434369049224,0.0
-29.78797520290373,-21.658366689669414,0.0
-110.30652982608115,-98.69836081455884,0.0
-111.14328753570582,-104.26429316219796,0.0
-25.20300772423316,-15.925593886056635,0.0
-50.00221770214502,-39.78357874617804,0.0
-36.72362632468871,-27.96369691191833,0.0
-76.30472825541744,-64.12413562493292,0.0
-111.45647835257198,-100.09256972461753,0.0
-18.703404834335913,-9.68959873844845,0.0
-91.91555247577156,-72.63632586920824,0.0
-67.20377262217933,-58.07566146697299,0.0
-52.72476547831372,-40.92949199546411,0.0
-57.52500086674128,-51.85837804459901,0.0
-9.698276007447928,-2.186829885275297,0.0
-71.80605229581107,-61.10484727038062,0.0
-48.97941567771172,-37.56689468625919,0.0
-47.43050394459494,-37.70797902592063,0.0
-56.12596285997587,-46.98430971874329,0.0
-54.78154562925431,-42.87399834059376,0.0
-49.098099208701356,-41.38214698637523,0.0
-64.85705631472825,-58.039300078396614,0.0
-35.391906648129556,-25.58636660341273,0.0
-45.061496994686664,-36.7347013172389,0.0
-22.56540918408156,-14.211560968284289,0.0
-18.010257653775966,-10.78821102711656,0.0
-40.048775702814474,-31.3475257710433,0.0
-52.896979558029614,-42.06917044908465,0.0
-16.271986869498896,-10.078060392590544,0.0
-70.44555693784439,-56.56368658770431,0.0
-28.535212234408363,-19.235441489130565,0.0
-77.83591450632292,-68.35973660353723,0.0
-20.0896991954558,-11.886823315784671,0.0
-26.58930208535305,-17.412429476398408,0.0
-77.1193532195234,-66.76106731616044,0.0
-82.29332389652723,-71.99377470885015,0.0
-53.4595065561725,-46.83912770889879,0.0
-27.59075062556751,-16.799325003511996,0.0
-47.67901332194824,-38.70700332252358,0.0
-122.52968958948712,-113.49742767850391,0.0
-12.145207031523642,-12.532272631573793,0.0
-57.403685072162,-47.68477236156482,0.0
-54.85299718416299,-45.03562451343826,0.0
-33.01932918331548,-23.70432630278535,0.0
-56.80336168356768,-44.854181691322985,0.0
-85.52984229007066,-74.0619772639328,0.0
-103.51575883815826,-93.36187088996377,0.0
-26.674459893693353,-17.910516074386965,0.0
-25.11983021775425,-18.98412706084966,0.0
-108.23085446779628,-98.12544641809271,0.0
-68.52674871856689,-54.264984188401904,0.0
-25.244680420633728,-16.618741066616582,0.0
-61.08182247470299,-48.59892869736388,0.0
-16.452113035729415,-8.773308006574295,0.0
-20.0896991954558,-11.886823315784671,0.0
-79.77182551880719,-69.05370123675598,0.0
-44.98142350487239,-36.791551511839025,0.0
-32.50850355954949,-24.291044020498564,0.0
-59.907363177306884,-51.24740918529584,0.0
-71.86019266200348,-62.33959228099275,0.0
-20.0896991954558,-10.78821102711656,0.0
-99.83681982374958,-89.98526276706005,0.0
-100.47703037607471,-85.64625636598113,0.0
-46.05996207240263,-34.73297479573731,0.0
-138.7716578141743,-125.72677891823616,0.0
-105.12348388220839,-97.50002070630103,0.0
-52.8425485139701,-43.75045430198811,0.0
-62.57943607056836,-50.77509658156482,0.0
-70.4645044160384,-61.7893100508891,0.0
-17.19932743755964,-7.099331573002623,0.0
-80.05267725357706,-66.25510187876748,0.0
-55.92529216451373,-46.91403609972752,0.0
-122.59981764186728,-105.86792602679154,0.0
-25.470487089367417,-17.00184926762347,0.0
-51.317851829991085,-43.38430061409484,0.0
-39.5452493815301,-28.706398372000177,0.0
-46.43456902256737,-37.1243004944749,0.0
-54.47000493190687,-41.689649886307016,0.0
-47.074314017453,-35.11892012197615,0.0
-29.78797520290373,-20.670526014419888,0.0
-16.998656742097484,-8.942384336618229,0.0
-81.79318969306347,-73.37164337198394,0.0
-28.401680841783843,-19.92858866969051,0.0
-51.235302890939664,-47.111306409114555,0.0
-31.039051390755958,-20.926214283007283,0.0
-81.6862091972339,-71.45113268883986,0.0
-42.87097917152249,-31.189135008834647,0.0
-87.79597624191905,-75.2178252660017,0.0
-36.17206520567913,-27.52270730145189,0.0
-92.3957414500677,-81.02232499303412,0.0
-31.554966448825766,-24.52465887168007,0.0
-43.52156673766363,-35.809858543108504,0.0
-36.247572758187275,-28.396438418907252,0.0
-17.69180392265743,-10.78821102711656,0.0
-69.3275265633192,-68.71811113907083,0.0
-27.842065053848415,-17.103814194280158,0.0
-36.28757809280098,-24.85789747573422,0.0
-118.3717026005885,-107.06768405286363,0.0
-20.0896991954558,-11.886823315784671,0.0
-114.6066654463345,-103.99350666752527,0.0
-41.632815002448275,-30.998056210825837,0.0
-55.57244462061945,-43.30554728908118,0.0
-108.52222427131755,-94.83347010408198,0.0
-65.53840785794128,-51.85355596607973,0.0
-66.54521959161049,-55.29856361846857,0.0
-23.821828463780037,-14.862984305472835,0.0
-112.736395147447,-101.08391067687789,0.0
-164.7529090909584,-147.02215541411712,0.0
-63.17502916634453,-51.66355919350402,0.0
-22.354899854005147,-13.684421769026773,0.0
-58.15666660299611,-46.932686028681886,0.0
-34.60344928776529,-25.00220970656119,0.0
-20.0896991954558,-11.886823315784671,0.0
-26.26161467828757,-14.593801623361081,0.0
-30.481122383463674,-21.181351638185877,0.0
-86.27671055539734,-74.4014603758507,0.0
-35.266743505175555,-22.347884904815142,0.0
-39.44827558463937,-28.91875241968,0.0
-52.803791943274746,-46.59860164795486,0.0
-72.04985852922744,-50.540901594888346,0.0
-16.426137549326157,-8.842300878061247,0.0
-60.09867160426742,-46.72491197469878,0.0
-86.47076453422778,-71.61029857585322,0.0
-35.93090314886224,-26.19921384157103,0.0
-20.0896991954558,-11.193676135224724,0.0
-47.06632910542439,-35.36952175524753,0.0
-47.68044982102331,-35.73912185673333,0.0
-59.425828827037215,-51.998795215386984,0.0
-91.94135312171628,-78.44593109033949,0.0
-18.010257653775966,-10.78821102711656,0.0
-20.0896991954558,-10.970532583910515,0.0
-105.37646595927144,-98.73101804405141,0.0
-42.87007378440768,-34.15565943070249,0.0
-29.78797520290373,-22.35151387022936,0.0
-31.560551545768863,-25.37134992342019,0.0
-63.841596709099754,-53.58439570500722,0.0
-42.124480128475184,-30.808187448396495,0.0
-23.601766579003236,-14.010206979321005,0.0
-37.35950271553065,-26.950747670362766,0.0
-37.34618504685538,-28.342371197636975,0.0
-74.69748376511866,-60.846531162383876,0.0
-36.28757809280098,-28.067934351935214,0.0
-20.782846376015748,-14.155597836496264,0.0
-40.35106449707966,-31.360968083611397,0.0
-158.23608058444768,-142.48665172712543,0.0
-31.865546123513397,-23.520605165636972,0.0
-57.512257221095766,-49.304913317240015,0.0
-35.96262624508022,-25.51023825738618,0.0
-114.84838579323022,-103.49432872007309,0.0
-57.134007383860634,-49.563829245426305,0.0
-20.0896991954558,-11.193676135224724,0.0
-111.52847959398832,-101.6087233837531,0.0
-50.36734609284292,-41.502430311642485,0.0
-34.609147308879926,-27.456680662745228,0.0
-58.12840508771443,-45.995520140608534,0.0
-26.89760344500757,-15.700712714843885,0.0
-106.01013488693576,-89.27782776320579,0.0
-38.67532099413533,-27.480147687033096,0.0
-56.69408129229827,-47.8211657717076,0.0
-59.340985902569905,-48.96192602194106,0.0
-30.642636118167708,-20.989019580865314,0.0
-57.15236200403082,-46.65120655307443,0.0
-42.89018415135854,-28.54338869106859,0.0
-53.119180750235294,-44.09204163927609,0.0
-52.131701756310754,-40.966631542413566,0.0
-92.36281252164285,-78.4632263525614,0.0
-17.19932743755964,-7.099331573002623,0.0
-54.30766862416368,-46.78919341226441,0.0
-52.52409478285156,-42.50626610107942,0.0
-71.35269248254176,-59.7723762372632,0.0
-25.798991156339454,-19.446750582797772,0.0
-101.3826993605114,-82.97831197956592,0.0
-21.518090189801,-14.31164442684127,0.0
-99.96087305156347,-83.7587514942755,0.0
-127.64731957968186,-114.65880254075097,0.0
-80.73675148698668,-72.55017985622119,0.0
-67.250647700565,-59.35718806995399,0.0
-34.16446148761848,-31.24616287002926,0.0
-17.524749837994264,-9.940913166729356,0.0
-24.703470060241017,-15.555530704999388,0.0
-26.455770692728528,-18.06045622167788,0.0
-46.941946907453456,-37.3851670778092,0.0
-33.59184837608681,-24.904148493384973,0.0
-39.35486113999995,-30.58129154746374,0.0
-50.61715305966719,-41.16838390374646,0.0
-36.00057027639025,-28.71424122051378,0.0
-97.31619509135949,-88.07651770574516,0.0
-48.268236485925435,-30.834582732463456,0.0
-99.79461601538874,-88.79830437361944,0.0
-87.72696162355109,-74.48246109587905,0.0
-71.8269581448797,-65.7486904145717,0.0
-48.20201118414472,-37.24718247024373,0.0
-57.15862567088929,-43.76822770194099,0.0
-55.70474939489958,-43.10833192339901,0.0
-56.33727195364308,-46.186987367491895,0.0
-112.40737985232128,-97.72015307921949,0.0
-97.48145652540813,-85.10937025277462,0.0
-61.6553919474873,-52.955571558533755,0.0
-73.73772407495977,-60.137940644583985,0.0
-34.60344928776529,-27.226367166257,0.0
-120.94424499115352,-106.33539983908143,0.0
-32.144929393150484,-23.60686550992138,0.0
-41.09873251651802,-33.021996153748255,0.0
-27.59075062556751,-16.799325003511996,0.0
-107.68155138789098,-94.48998354870274,0.0
-35.16876309681535,-29.400615513476474,0.0
-67.62628110163197,-56.567501325838855,0.0
-16.998656742097484,-8.942384336618229,0.0
-18.991086906787693,-10.382745919008396,0.0
-98.32886495022686,-84.15308210867902,0.0
-99.86272055218171,-83.655685939598,0.0
-59.01633461787204,-48.8950375685941,0.0
-56.32126424527838,-48.6397109289067,0.0
-78.06422430527473,-67.58278685002443,0.0
-36.49051893679767,-27.217783422565606,0.0
-52.31686968191268,-45.11905912450624,0.0
-93.81600025075011,-82.39302044622133,0.0
-20.269231435662512,-12.565097733260341,0.0
-48.49138003723964,-39.73404063881742,0.0
-136.79033974594736,-119.13053390229871,0.0
-65.62261694999657,-56.365794689435724,0.0
-18.14378904640049,-9.807381774104833,0.0
-34.82517339242527,-26.956735127436282,0.0
-128.4583090470046,-118.34736891192439,0.0
-20.0896991954558,-11.481358207676504,0.0
-54.62719051542929,-45.823423508836974,0.0
-25.223627011435894,-17.849147128010674,0.0
-37.08835593755329,-27.089608229141607,0.0
-18.010257653775966,-8.916408850214967,0.0
-43.29842318634943,-35.45737451980136,0.0
-25.511309083887674,-17.57494840589618,0.0
-40.3251637686475,-33.169983641548235,0.0
-35.274123612473176,-30.55985242396102,0.0
-23.71954961465962,-16.61008300387347,0.0
-26.015214264809092,-17.791327557121846,0.0
-20.0896991954558,-11.481358207676504,0.0
-27.59075062556751,-20.08273934951777,0.0
-33.13014354965577,-22.987027004853626,0.0
-56.872410190599616,-48.793091793338824,0.0
-30.481122383463678,-21.181351638185877,0.0
-100.7466340805299,-88.64526380361937,0.0
-125.89866781597554,-113.64146657773769,0.0
-101.06170031954812,-95.19647109327404,0.0
-67.63944552356598,-55.619147271339,0.0
-122.14018627939808,-106.27120622083187,0.0
-18.4802612830217,-11.193676135224724,0.0
-76.20727675334031,-59.856632124940155,0.0
-25.288165532573466,-14.44794974634852,0.0
-34.921903018883825,-25.870709774598996,0.0
-100.50828419962917,-89.06355669903044,0.0
-26.4921383368994,-14.058484979586794,0.0
-85.9080033273598,-74.38072726299936,0.0
-76.71347488157426,-63.900729560542516,0.0
-52.92677057437248,-40.33776184765986,0.0
-30.481122383463678,-21.586816746294044,0.0
-32.67555764421265,-23.036320651453767,0.0
-48.779062109691424,-37.18014111754246,0.0
-44.36626381635079,-35.22318113230057,0.0
-20.0896991954558,-11.886823315784671,0.0
-61.100399986749224,-56.310690073240416,0.0
-25.266186625854687,-19.88206865405562,0.0
-96.88932607458817,-86.5971310261601,0.0
-34.63226972630078,-25.86959928031497,0.0
-36.88356152490727,-24.419876892341534,0.0
-30.481122383463678,-21.586816746294044,0.0
-35.784949236239164,-25.751446353772177,0.0
-25.685331837866933,-16.877286544981708,0.0
-38.07671692217323,-29.54261747454474,0.0
-89.11836625376564,-79.00606235297582,0.0
-20.0896991954558,-11.886823315784671,0.0
-62.43300532233849,-52.0203251098662,0.0
-91.98360203839026,-81.78470502923207,0.0
-38.387638921683546,-28.801903527015416,0.0
-51.56858333782413,-38.864256790400596,0.0
-56.199642510938816,-43.068035603178274,0.0
-42.439290868315226,-34.432870203286974,0.0
-86.06808874270688,-73.43240728855294,0.0
-71.74483992197466,-60.886872722355264,0.0
-108.86854283487791,-98.56269300953474,0.0
-25.91677419199584,-19.97737883385994,0.0
-113.19310118361756,-101.53086348462355,0.0
-126.67439507311222,-106.97880815001562,0.0
-27.773072182361467,-19.021867388832508,0.0
-55.624338714646015,-47.21022303691369,0.0
-22.446167358961517,-14.72301335484109,0.0
-61.64690420236881,-53.50923650069817,0.0
-16.688501813793646,-8.421087412984942,0.0
-19.396552014895857,-11.193676135224724,0.0
-42.05522966887021,-33.27045417191187,0.0
-46.04039187423305,-36.93122333823782,0.0
-108.74895393069305,-92.02886815228953,0.0
-33.13014354965577,-22.29387982429368,0.0
-66.92285115609191,-54.6724390423261,0.0
-47.25811279694646,-40.44398417968241,0.0
-23.80656099164925,-15.654571558846033,0.0
-66.44470639518698,-57.190067202968905,0.0
-53.37139264323877,-43.27373131576214,0.0
-55.53289913797292,-39.46405677552184,0.0
-64.73093163098538,-54.83092812375195,0.0
-69.75244677206915,-56.581501108434985,0.0
-90.6266524137834,-76.4403608064082,0.0
-49.39256096813852,-40.82159563527953,0.0
-20.0896991954558,-11.886823315784671,0.0
-27.436599945740255,-16.437869836400274,0.0
-141.84466203272513,-129.97404534811105,0.0
-90.90956603905462,-78.45559151377907,0.0
-100.5229970779155,-91.40163959235366,0.0
-14.853257232625852,-7.370484343503194,0.0
-33.7372563928739,-25.807124673615313,0.0
-30.673407776834466,-24.776551836280266,0.0
-100.23185005456514,-86.9033139238175,0.0
-115.8665352454779,-93.86700133868355,0.0
-49.5485652166151,-41.005047774443774,0.0
-117.38042768037822,-93.32664753365505,0.0
-65.4030254023475,-54.09262054707315,0.0
-107.47891213337992,-96.84193183082289,0.0
-113.39032161485366,-98.89114044989105,0.0
-16.100715148891528,-10.382745919008396,0.0
-68.29871844648196,-58.30389981760431,0.0
-56.92069057796742,-45.911482709488865,0.0
-34.840659109864646,-28.464906695745213,0.0
-37.5435252108878,-30.556740120919436,0.0
-47.666671215597525,-37.61097510485375,0.0
-35.00042778199614,-27.27947699157095,0.0
-26.068324090123042,-21.092613223544788,0.0
-41.565692752031495,-33.55558469751501,0.0
-23.04215079106781,-14.384900428762414,0.0
-114.94266486584299,-104.96368045106445,0.0
-21.070211321025674,-13.763771235771333,0.0
-16.197878897345177,-8.405583226448979,0.0
-40.24737447212473,-30.887184052709298,0.0
-15.033453390107493,-7.9260101461870915,0.0
-82.15791930592805,-53.783610515018616,0.0
-39.08078610224349,-30.88134506869525,0.0
-34.68633694757106,-24.978711735293885,0.0
-30.03650031459739,-21.92331962533356,0.0
-45.95570106207822,-36.83517611662309,0.0
-37.982173813575386,-26.26622455185399,0.0
-135.32616709625574,-121.21960136830528,0.0
-127.68993471378457,-114.49557912812652,0.0
-17.787114102461757,-9.535448058621192,0.0
-19.396552014895857,-9.940913166729356,0.0
-91.7141668448192,-84.65920496574856,0.0
-95.92102098480326,-85.506747991777,0.0
-9.698276007447928,-2.186829885275297,0.0
-20.0896991954558,-11.886823315784671,0.0
-128.5446573612437,-115.19981210958753,0.0
-17.524749837994264,-9.40191666599667,0.0
-47.672064518931954,-36.520650383108396,0.0
-39.36846817469527,-30.8475344964128,0.0
-35.327368126991985,-26.832462880549908,0.0
-23.799013786013866,-16.50541238130958,0.0
-63.40598938363366,-53.029553195824455,0.0
-81.42149144742612,-72.29319839563537,0.0
-132.61630273991165,-117.77210330866316,0.0
-75.66401443714544,-60.191076533623736,0.0
-91.35347995753747,-76.88603818488689,0.0
-36.37273590114128,-29.033796120465972,0.0
-23.345833204866036,-16.10713124310594,0.0
-42.88665235174183,-32.821962557895944,0.0
-52.217995687376984,-39.836210731769896,0.0
-49.12289740118941,-39.4430165243053,0.0
-111.41528331019046,-96.2423252112026,0.0
-36.921301852890124,-29.044725190998157,0.0
-84.90029943179319,-70.09254857145284,0.0
-39.7683929328443,-33.49564626174635,0.0
-82.71569503093781,-69.73313560464615,0.0
-23.43186754220784,-13.692498682452417,0.0
-104.76802736906629,-87.5274682328905,0.0
-44.471624332008616,-33.93689793622597,0.0
-39.77393328280344,-29.117756476433893,0.0
-18.991086906787693,-10.015021138883078,0.0
-139.93765589215806,-124.62417919530579,0.0
-120.21695212502904,-106.21083555716416,0.0
-36.313128329911876,-26.870629168884435,0.0
-27.07992500180152,-19.284231653299997,0.0
-19.396552014895857,-11.481358207676504,0.0
-20.0896991954558,-11.886823315784671,0.0
-19.396552014895857,-11.481358207676504,0.0
-17.45064186584054,-7.80928587187895,0.0
-78.9741519804383,-68.84580804347037,0.0
-35.784949236239164,-26.48278913207016,0.0
-41.195390587077696,-32.928318085400434,0.0
-40.17172356842384,-33.40718054180621,0.0
-78.16508830121839,-66.51953976926742,0.0
-140.0879266693359,-124.15970489315878,0.0
-60.058351385780725,-50.14251041259529,0.0
-91.62346245288988,-71.47641679568547,0.0
-72.99678623056347,-53.671573007986545,0.0
-85.36826670641027,-78.18947229208267,0.0
-30.38963960370382,-19.96525710414756,0.0
-55.099870767818174,-50.44485001083336,0.0
-27.996215733675676,-16.94242584715267,0.0
-67.55749027075586,-58.093935414844495,0.0
-35.09180205567922,-22.755714080218183,0.0
-45.62917915631017,-39.47138849410612,0.0
-51.96237774568079,-43.06272868853926,0.0
-44.08466078997539,-21.022411915583216,0.0
-20.0896991954558,-11.886823315784671,0.0
-26.743452765180308,-16.77057559022601,0.0
-17.45064186584054,-8.795780862426355,0.0
-31.248771921738026,-20.22625276602761,0.0
-39.138417686260155,-29.36556985064872,0.0
-46.07101190858921,-35.793846756422575,0.0
-25.798991156339454,-14.927522826610407,0.0
-31.933620299483273,-24.134932940121878,0.0
-16.100715148891528,-10.382745919008396,0.0
-96.60541792718527,-86.11095325240615,0.0
-87.1566723831412,-74.19899454891774,0.0
-53.06674720116238,-46.13602398809944,0.0
-115.9222210854104,-101.24939260551032,0.0
-173.21357450451399,-155.7993559814021,0.0
-51.43563486564747,-42.301063042535205,0.0
-97.71527040136887,-86.40943410939205,0.0
-43.92125114008504,-36.32203276467255,0.0
-14.26961626510344,-7.720158091982943,0.0
-39.87640245667371,-31.189510251183062,0.0
-26.831194302799823,-19.621816198210254,0.0
-101.93746357308001,-85.59772302068855,0.0
-43.86640722395538,-30.343130243086087,0.0
-131.14370586962931,-115.27792075185369,0.0
-30.481122383463678,-19.92858866969051,0.0
-50.57082157891948,-39.77040828298829,0.0
-27.91617302600214,-19.507375204614206,0.0
-21.69726648681973,-13.659492385984247,0.0
-92.61653743231854,-80.28563618617396,0.0
-64.30441311367939,-52.71589563696941,0.0
-66.75778103359416,-56.0969700949889,0.0
-53.91038914397146,-43.131415093581886,0.0
-14.83220382342802,-8.149153697501301,0.0
-43.028343039515114,-35.63969607659532,0.0
-72.827747385686,-63.29465909611912,0.0
-17.604792545667802,-9.11423459354489,0.0
-22.197123079215146,-13.425298998483452,0.0
-95.73553263421714,-87.29429646005187,0.0
-25.4572418626174,-20.488204457625933,0.0
-63.82545699370358,-53.16619875455113,0.0
-64.65232164179126,-60.45985451782134,0.0
-54.721968921756584,-44.04105608454322,0.0
-62.09983264225868,-57.157888772441034,0.0
-61.272899691661564,-51.59189527522573,0.0
-36.60986569443023,-28.684120491359028,0.0
-84.73589613490009,-75.3834383735849,0.0
-43.319476595547265,-33.60826375410184,0.0
-34.182946302292585,-23.44374616011136,0.0
-23.27474509199142,-17.01468641438415,0.0
-33.84168809535542,-27.701564200695845,0.0
-119.05406113187948,-105.49790722522727,0.0
-37.982173813575386,-27.137740714892068,0.0
-96.58190208207955,-85.3129154460202,0.0
-40.87254557147155,-25.53423753797778,0.0
-34.532186267743796,-23.01654106536679,0.0
-71.98778610058505,-61.4508081714352,0.0
-43.340982800768224,-33.11296793195398,0.0
-58.84952612031678,-48.64256282434573,0.0
-45.98306478366166,-36.864056429774166,0.0
-50.877686439498916,-37.93296074183134,0.0
-28.665223706540942,-20.87830634209754,0.0
-85.7529023444101,-71.66671427815157,0.0
-62.92224994524288,-54.10584127884537,0.0
-36.00501112101597,-23.717398384352705,0.0
-41.167219710111,-33.60827398088066,0.0
-87.2006195181564,-75.77851688915084,0.0
-44.63353898080213,-35.61807332699642,0.0
-19.396552014895857,-10.970532583910515,0.0
-47.4938011720157,-38.17840004310333,0.0
-100.52247138968883,-89.39586406277962,0.0
-62.37815715608514,-52.88740155937697,0.0
-90.65811085491451,-78.48376239074577,0.0
-25.896154904793104,-18.408762915946095,0.0
-27.26224655859548,-18.290979880289715,0.0
-16.998656742097484,-8.942384336618229,0.0
-36.921301852890124,-27.66246924382705,0.0
-39.77393328280344,-29.49505070757536,0.0
-56.74273706175124,-48.520300409341054,0.0
-110.5044850121229,-98.2529752208853,0.0
-100.582204624103,-91.98498604554439,0.0
-53.7813677372413,-41.76882001802473,0.0
-35.70775959754803,-28.106694472487597,0.0
-38.094393605761795,-28.198055601258176,0.0
-32.6703371350351,-24.604388345208523,0.0
-54.68560127758571,-44.52875929088836,0.0
-44.64389555294906,-35.48554539676805,0.0
-66.86633644014852,-56.30656067989841,0.0
-30.481122383463678,-21.181351638185877,0.0
-64.1592311038349,-54.12053913675749,0.0
-46.88194212480555,-40.024279783157624,0.0
-41.50666371712138,-31.097922207166018,0.0
-125.83941837520742,-113.56818290764636,0.0
-20.318352232997462,-11.970611346188367,0.0
-81.68708168898758,-73.26721202211205,0.0
-97.81940248424058,-84.5258012238167,0.0
-125.77469418778549,-108.17154308647238,0.0
-25.39352604823129,-16.12366054505715,0.0
-36.06813161217505,-27.950983259984824,0.0
-45.66554680048105,-38.18344322640625,0.0
-69.80768256402895,-58.78076729629997,0.0
-121.705163068914,-111.3181735312843,0.0
-20.0896991954558,-11.886823315784671,0.0
-69.52801310802272,-56.52630340565492,0.0
-9.698276007447928,-2.186829885275297,0.0
-15.29390864985906,-7.870440295032281,0.0
-96.26896274298493,-84.42317166533002,0.0
-56.03269962002457,-45.55932905992449,0.0
-28.502009887448732,-22.141035859094927,0.0
-124.84142418717617,-108.14041699701846,0.0
-17.19932743755964,-7.099331573002623,0.0
-47.7982328566797,-40.14206281881401,0.0
-26.29146764143725,-15.718933260957414,0.0
-16.426137549326157,-8.842300878061247,0.0
-65.02573117120603,-53.84467880327088,0.0
-95.74555692806487,-85.96136663394337,0.0
-83.30881768914234,-74.89416809109163,0.0
-119.00325961801512,-106.58083048582402,0.0
-98.30427529263811,-88.80881551744295,0.0
-31.5417590464195,-22.75860286412408,0.0
-80.05935777119129,-65.50250953293374,0.0
-10.391423188007874,-4.455604405986891,0.0
-68.75895994486369,-58.2312332902645,0.0
-99.12863476582508,-89.39700540316124,0.0
-54.18389754666268,-43.363274757736455,0.0
-19.396552014895857,-11.481358207676504,0.0
-80.22357860855556,-64.38151295077368,0.0
-26.455770692728528,-16.298549715599506,0.0
-63.644265724383786,-53.95533907402702,0.0
-73.09660639626216,-61.00648687008534,0.0
-77.351822005236,-65.95244749299313,0.0
-15.56791061840676,-9.053609971728452,0.0
-36.73523784202612,-29.1825620559253,0.0
-80.63952754769873,-61.60394975459449,0.0
-47.27498471291515,-38.44127233570835,0.0
-37.89232635715626,-27.109889907128334,0.0
-72.06702228075982,-56.69985772561083,0.0
-23.286685532363343,-12.730298249274185,0.0
-36.62405032942219,-27.063632742738346,0.0
-145.8198627741654,-134.5684622860612,0.0
-57.56412087208449,-48.544429217976806,0.0
-56.63011397574756,-46.270621751996266,0.0
-54.31845503377968,-41.96380993342682,0.0
-15.29390864985906,-7.3759638092678195,0.0
-87.00264356719161,-72.34987905355402,0.0
